clade_name	clade_taxid	ERR1995252	ERR1995225	ERR1995258	ERR1995217	ERR1995260	ERR1995241	ERR1995236	ERR1995231	ERR1995246	ERR1995267	ERR1995222	ERR1995255	ERR1995228	ERR1995226	ERR1995251	ERR1995263	ERR1995214	ERR1995235	ERR1995242	ERR1995248	ERR1995245	ERR1995232	ERR1995238	ERR1995219	ERR1995213	ERR1995264	ERR1995256	ERR1995221	ERR1995211	ERR1995266	ERR1995229	ERR1995254	ERR1995223	ERR1995247	ERR1995230	ERR1995237	ERR1995240	ERR1995259	ERR1995224	ERR1995253	ERR1995261	ERR1995216	ERR1995265	ERR1995212	ERR1995218	ERR1995220	ERR1995257	ERR1995239	ERR1995233	ERR1995244	ERR1995249	ERR1995243	ERR1995234	ERR1995250	ERR1995227	ERR1995215	ERR1995262
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0	0.00275	0.00161	0	0.00373	0.00067	0.00186	0	0	0.00088	0	0	0.00198	0	0	0.0022	0.01999	0.00034	0.03929	0	0	0.06923	0	0.00052	0	0	0	0	0	0.00976	0.00165	0	0	0.00938	0	0.05293	0.00188	0	0	0	0.00595	0	0	0.00028	0	0.00114	0.07638	0.00153	0.00831	0.00133	0.00342	0.0045	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	2|1239|91061|1385|186817	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus	2|1239|91061|1385|186817|1386	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_aerius	2|1239|91061|1385|186817|1386|293388	0	0	0	0	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified	2|1239|91061|1385|	0	0.00275	0.00161	0	0.00373	0.00067	0.00186	0	0	0.00088	0	0	0.00086	0	0	0.0022	0.01999	0.00034	0.03929	0	0	0.06923	0	0.00052	0	0	0	0	0	0.00976	0.00165	0	0	0.00938	0	0.05293	0.00188	0	0	0	0	0	0	0.00028	0	0.00114	0.07638	0.00153	0.00831	0.00133	0.00342	0.0045	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella	2|1239|91061|1385||1378	0	0.00275	0.00161	0	0.00373	0.00067	0.00186	0	0	0.00088	0	0	0.00086	0	0	0.0022	0.01999	0.00034	0.03929	0	0	0.06923	0	0.00052	0	0	0	0	0	0.00976	0.00165	0	0	0.00938	0	0.05293	0.00188	0	0	0	0	0	0	0.00028	0	0.00114	0.07638	0.00153	0.00831	0.00133	0.00342	0.0045	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_bergeri	2|1239|91061|1385||1378|84136	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0.01821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059	0.06106	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans	2|1239|91061|1385||1378|1379	0	0.00275	0	0	0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0	0.01221	0	0	0	0	0.00147	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum	2|1239|91061|1385||1378|29391	0	0	0.00161	0	0.00317	0	0	0	0	0	0	0	0	0	0	0.0022	0	0.00034	0	0	0	0	0	0	0	0	0	0	0	0.00976	0	0	0	0.00938	0	0.03934	0	0	0	0	0	0	0	0	0	0	0.0031	0	0.00831	0.00133	0	0.00196	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis	2|1239|91061|1385||1378|84135	0	0	0	0	0	0.00067	0.00186	0	0	0.00088	0	0	0	0	0	0	0.00178	0	0	0	0	0.06923	0	0.00052	0	0	0	0	0	0	0.00165	0	0	0	0	0.0136	0.00188	0	0	0	0	0	0	0	0	0.00055	0	0.00153	0	0	0.00342	0.00106	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	2|1239|91061|1385|90964|1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus	2|1239|91061|1385|90964|1279|1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	78.58869	0.3619	0.35758	0.06369	0.37827	0.44667	0.05282	0.66077	0.06876	0.27891	0.47351	0.08243	0.93799	0.4988	0.28234	0.19816	1.68882	0.12058	7.43524	0.0578	0.06371	2.41815	0.10243	0.19395	0.07686	0.25261	0.0405	0.17464	0.20076	6.68705	0.06603	0.09376	0.17815	0.13385	0.59023	4.14121	0.63733	0.18242	0.24034	0.09238	0.20816	0.07977	0.43522	0.04888	80.43166	0.59301	86.60615	0.57339	0.16887	0.07568	0.37761	1.53237	0.25537	0.21601	0.42359	0.14138	0.39499
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	2|1239|91061|186826|186827	0.16746	0	0.00323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0.01318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09133	0	0	0	0	0	0	0	0	0	0	0.04645	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia	2|1239|91061|186826|186827|46123	0.16746	0	0.00323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0.01318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09133	0	0	0	0	0	0	0	0	0	0	0.04645	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_defectiva	2|1239|91061|186826|186827|46123|46125	0.10536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0.00921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04828	0	0	0	0	0	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_sp_HMSC24B09	2|1239|91061|186826|186827|46123|1581061	0.0621	0	0.00323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04305	0	0	0	0	0	0	0	0	0	0	0.04118	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	2|1239|91061|186826|186828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067	0	0.00111	0	0	0	0	0	0	0	0	0	0	0.20958	0	0	0	0	0.00072	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	2|1239|91061|186826|186828|117563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067	0	0.00111	0	0	0	0	0	0	0	0	0	0	0.20958	0	0	0	0	0.00072	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens	2|1239|91061|186826|186828|117563|46124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	0	0	0	0	0	0.16296	0	0	0	0	0.00072	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans	2|1239|91061|186826|186828|117563|137732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0	0	0	0.04662	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0	0	0.12747	0	0	0	0	0	0	0.00483	0	0.0007	0.03062	0	0.02572	0	1.49019	0	0.14819	0.0578	0	0	0.09828	0.10711	0	0	0.00258	0	0	0	0	0	0	0	0	0	0	0	0.0173	0	0	0	0	0	0	0	62.61816	0	0	0	0	0.29719	0	0	0.00385	0	0.05244
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	2|1239|91061|186826|81852|1350	0	0	0.12747	0	0	0	0	0	0	0.00483	0	0.0007	0.03062	0	0.02572	0	1.49019	0	0.14819	0.0578	0	0	0.09828	0.10711	0	0	0.00258	0	0	0	0	0	0	0	0	0	0	0	0.0173	0	0	0	0	0	0	0	62.61816	0	0	0	0	0.29719	0	0	0.00385	0	0.05244
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium	2|1239|91061|186826|81852|1350|33945	0	0	0.08539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus	2|1239|91061|186826|81852|1350|37734	0	0	0.00239	0	0	0	0	0	0	0.00483	0	0	0	0	0	0	1.47382	0	0	0.02798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14876	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_dispar	2|1239|91061|186826|81852|1350|44009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans	2|1239|91061|186826|81852|1350|53345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	2|1239|91061|186826|81852|1350|1351	0	0	0.0397	0	0	0	0	0	0	0	0	0.0007	0.01469	0	0	0	0.01637	0	0	0.00873	0	0	0.09828	0.10711	0	0	0.00048	0	0	0	0	0	0	0	0	0	0	0	0.0173	0	0	0	0	0	0	0	62.61816	0	0	0	0	0.05064	0	0	0.00015	0	0.05219
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	2|1239|91061|186826|81852|1350|1352	0	0	0	0	0	0	0	0	0	0	0	0	0.01098	0	0	0	0	0	0.14819	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01852	0	0	0	0	0.00024
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum	2|1239|91061|186826|81852|1350|1353	0	0	0	0	0	0	0	0	0	0	0	0	0.00495	0	0.02572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05715	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae	2|1239|91061|186826|81852|1350|1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01774	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.49434	0.05413	0	0.03695	0.08206	0	0.03608	0.61049	0	0.20164	0.40328	0	0.41113	0.22559	0.05074	0.02437	0	0	0.91005	0	0.00591	1.7024	0.00415	0.01889	0.02229	0.17706	0.01076	0	0.12547	0.00512	0.0026	0.01101	0	0	0.3263	0.37823	0.29374	0.0311	0.01603	0.01292	0.07431	0.0453	0.05032	0.00464	0.00963	0.52689	1.48243	0.15025	0	0.03393	0.05073	0.12484	0.11737	0.01846	0.20013	0.12603	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	0.49434	0.03954	0	0.03695	0.08206	0	0.00031	0.61049	0	0.20164	0.40328	0	0.3925	0.22559	0.05074	0.02437	0	0	0.15774	0	0.00356	1.7024	0.00415	0.01889	0.02229	0.17706	0.01076	0	0.12547	0.00512	0.00111	0.01101	0	0	0.3263	0.36144	0.29374	0.01297	0.01603	0.01292	0.07431	0.04483	0.05032	0.00464	0	0.52629	1.48243	0.13939	0	0.02933	0.0271	0.12484	0.07418	0	0.20013	0.10032	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus	2|1239|91061|186826|33958|1578|1579	0	0.03868	0	0	0	0	0	0.24423	0	0	0	0	0.04409	0	0	0.00091	0	0	0	0	0	1.64744	0	0	0.0091	0	0	0	0	0.00512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_algidus	2|1239|91061|186826|33958|1578|105612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088	0	0	0.28154	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_brevis	2|1239|91061|186826|33958|1578|1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00518	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	2|1239|91061|186826|33958|1578|1584	0	0	0	0	0	0	0	0	0	0	0	0	0.09959	0.09805	0	0	0	0	0.00602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357	0	0	0	0	0	0	0	0	0	0	0	0.00631	0	0	8e-05	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum	2|1239|91061|186826|33958|1578|1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0	0	0	0	0	0	0.0203	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fructivorans	2|1239|91061|186826|33958|1578|1614	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri	2|1239|91061|186826|33958|1578|1596	0	0	0	0	0	0	0	0	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0.00267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03186	0	0	0	0.15981	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus	2|1239|91061|186826|33958|1578|1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	2|1239|91061|186826|33958|1578|97478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132	0	0.00541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri	2|1239|91061|186826|33958|1578|2107999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00757	0	0	0	0.27324	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum	2|1239|91061|186826|33958|1578|1590	0	0	0	0	0	0	0	0	0	0.18184	0	0	0.00144	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pontis	2|1239|91061|186826|33958|1578|35787	0.49434	0	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	2|1239|91061|186826|33958|1578|47715	0	0	0	0	0	0	0	0	0	0.01845	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00935	0	0	0	0	0	0	0	0	0	0	0.02148	0.09076	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae	2|1239|91061|186826|33958|1578|706562	0	0.00086	0	0.03695	0.0739	0	0	0.36626	0	0	0.40328	0	0.24567	0.12754	0.05074	0.00037	0	0	0.15172	0	0	0	0	0	0	0.17706	0	0	0.12547	0	0.00111	0.01101	0	0	0.3263	0.33639	0.29046	0.01297	0.01603	0	0.02975	0.03844	0.0109	0	0	0.52629	0	0.13939	0	0.02933	0.00562	0	0.07418	0	0.20005	0.04966	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis	2|1239|91061|186826|33958|1578|1623	0	0	0	0	0.00712	0	0	0	0	0	0	0	0	0	0	0.0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05066	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei	2|1239|91061|186826|33958|1578|1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00356	0.05496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00292	0	0	0	0	0.07643	0	0	0	0	0.00229	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius	2|1239|91061|186826|33958|1578|1624	0	0	0	0	0.00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sanfranciscensis	2|1239|91061|186826|33958|1578|1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69142	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	2|1239|91061|186826|33958|1253	0	0	0	0	0	0	0.03453	0	0	0	0	0	0.01782	0	0	0	0	0	0.72873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici	2|1239|91061|186826|33958|1253|1254	0	0	0	0	0	0	0.03453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus	2|1239|91061|186826|33958|1253|1255	0	0	0	0	0	0	0	0	0	0	0	0	0.01782	0	0	0	0	0	0.72873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea	2|1239|91061|186826|33958|519427	0	0.01459	0	0	0	0	0.00123	0	0	0	0	0	0.0008	0	0	0	0	0	0.02358	0	0.00235	0	0	0	0	0	0	0	0	0	0.00148	0	0	0	0	0.01678	0	0.01813	0	0	0	0.00048	0	0	0.00963	0.0006	0	0.00865	0	0.0046	0.02363	0	0.04319	0.01846	0	0.02571	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Sharpea|s__Sharpea_azabuensis	2|1239|91061|186826|33958|519427|322505	0	0.01459	0	0	0	0	0.00123	0	0	0	0	0	0.0008	0	0	0	0	0	0.02358	0	0.00235	0	0	0	0	0	0	0	0	0	0.00148	0	0	0	0	0.01678	0	0.01813	0	0	0	0.00048	0	0	0.00963	0.0006	0	0.00865	0	0.0046	0.02363	0	0.04319	0.01846	0	0.02571	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	2|1239|91061|186826|81850	0.83915	0	0	0	0	0.04254	0	0.02602	0.01042	0	0	0	0	0.00715	0	0.02001	0.00071	0	0.18821	0	0	0	0	0	0	0.00492	0	0	0	0	0.00298	0	0	0	0	0.09066	0.00512	0	0	0	0	0	0	0	80.41384	0.00432	14.00616	0	0	0	0	0	0	0	0.00362	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	2|1239|91061|186826|81850|1243	0.83915	0	0	0	0	0.04254	0	0.02602	0.01042	0	0	0	0	0.00715	0	0.02001	0.00071	0	0.18821	0	0	0	0	0	0	0.00492	0	0	0	0	0.00298	0	0	0	0	0.09066	0.00512	0	0	0	0	0	0	0	80.41384	0	13.94354	0	0	0	0	0	0	0	0.00362	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_carnosum	2|1239|91061|186826|81850|1243|1252	0.51358	0	0	0	0	0.03583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum	2|1239|91061|186826|81850|1243|33964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.42242	0	0	0	0	0	0	0	0	0	0
